,Mass,Radius,Luminosity,Pressure,Temperature,Density,epsilon,nabla,"radiative=1, convetice=0"
4690,1.8653525602727575e+33,27423332648.892635,7.704685473278139e+33,4359071146955333.0,5998438.481728766,5.377211678786704,0.017920444023104432,0.19646860277926198,0.0
4691,1.865750374851617e+33,27431165370.95468,7.704692603222564e+33,4352111893445072.0,5996561.472371889,5.370306028953922,0.017866229043347014,0.19645212912936946,0.0
4692,1.8661481894304766e+33,27439003758.729973,7.704699712240174e+33,4345159457817130.5,5994684.35133747,5.363404572012376,0.017812147314537174,0.19643559469657015,0.0
4693,1.8665460040093362e+33,27446847818.619225,7.704706800372523e+33,4338213833598199.5,5992807.11319933,5.356507308384191,0.017758198498238332,0.19641900035921825,0.0
4694,1.866943818588196e+33,27454697557.069515,7.704713867661123e+33,4331275014332648.5,5990929.752546468,5.349614238475728,0.0177043822574427,0.19640234699267098,0.0
4695,1.8673416331670556e+33,27462552980.57428,7.704720914147454e+33,4324342993582541.0,5989052.263983059,5.342725362677693,0.017650698256564717,0.196385635469283,0.0
4696,1.8677394477459152e+33,27470414095.673332,7.70472793987296e+33,4317417764927608.0,5987174.642128452,5.335840681365216,0.017597146161433222,0.19636886665839712,0.0
4697,1.8681372623247747e+33,27478280908.952827,7.70473494487905e+33,4310499321965266.5,5985296.881617169,5.328960194897967,0.017543725639284538,0.1963520414263429,0.0
4698,1.8685350769036343e+33,27486153427.045303,7.704741929207096e+33,4303587658310614.5,5983418.977098908,5.322083903620254,0.01749043635875564,0.1963351606364266,0.0
4699,1.868932891482494e+33,27494031656.62966,7.704748892898434e+33,4296682767596426.5,5981540.923238543,5.315211807861119,0.01743727798987668,0.1963182251489249,0.0
4700,1.8693307060613537e+33,27501915604.431145,7.704755835994369e+33,4289784643473172.5,5979662.7147161225,5.30834390793446,0.01738425020406447,0.19630123582108006,0.0
4701,1.8697285206402132e+33,27509805277.221375,7.704762758536167e+33,4282893279608988.5,5977784.34622687,5.301480204139096,0.01733135267411494,0.19628419350709234,0.0
4702,1.8701263352190728e+33,27517700681.818336,7.704769660565058e+33,4276008669689697.5,5975905.812481182,5.294620696758897,0.017278585074196422,0.19626709905811504,0.0
4703,1.8705241497979323e+33,27525601825.086372,7.704776542122239e+33,4269130807418803.5,5974027.108204631,5.287765386062877,0.01722594707984275,0.1962499533222489,0.0
4704,1.8709219643767922e+33,27533508713.9362,7.704783403248868e+33,4262259686517487.0,5972148.228137965,5.280914272305287,0.01717343836794625,0.19623275714453314,0.0
4705,1.8713197789556517e+33,27541421355.324875,7.704790243986074e+33,4255395300724622.0,5970269.167037109,5.274067355725737,0.01712105861675085,0.19621551136694254,0.0
4706,1.8717175935345113e+33,27549339756.255836,7.704797064374944e+33,4248537643796753.0,5968389.919673158,5.267224636549274,0.01706880750584532,0.1961982168283792,0.0
4707,1.8721154081133711e+33,27557263923.778893,7.704803864456534e+33,4241686709508102.0,5966510.480832384,5.26038611498649,0.017016684716156215,0.1961808743646716,0.0
4708,1.8725132226922304e+33,27565193864.99018,7.704810644271859e+33,4234842491650593.5,5964630.845316238,5.253551791233642,0.016964689929941414,0.19616348480855914,0.0
4709,1.8729110372710903e+33,27573129587.03225,7.704817403861907e+33,4228004984033800.0,5962751.007941336,5.2467216654727125,0.016912822830782874,0.19614604898969815,0.0
4710,1.8733088518499498e+33,27581071097.093964,7.704824143267623e+33,4221174180485005.5,5960870.963539481,5.23989573787156,0.01686108310358047,0.19612856773464593,0.0
4711,1.8737066664288094e+33,27589018402.410583,7.70483086252992e+33,4214350074849159.5,5958990.706957643,5.233074008583983,0.016809470434544782,0.19611104186686168,0.0
4712,1.8741044810076692e+33,27596971510.26372,7.704837561689676e+33,4207532660988892.0,5957110.233057966,5.226256477749836,0.01675798451119061,0.1960934722066999,0.0
4713,1.8745022955865288e+33,27604930427.981342,7.704844240787732e+33,4200721932784526.5,5955229.536717777,5.21944314549514,0.016706625022330356,0.19607585957140014,0.0
4714,1.8749001101653883e+33,27612895162.937786,7.704850899864895e+33,4193917884134056.5,5953348.61282957,5.212634011932162,0.016655391658067075,0.19605820477508915,0.0
4715,1.875297924744248e+33,27620865722.55376,7.704857538961934e+33,4187120508953157.5,5951467.456301017,5.205829077159529,0.016604284109788463,0.1960405086287691,0.0
4716,1.8756957393231074e+33,27628842114.29632,7.704864158119587e+33,4180329801175189.5,5949586.062054963,5.199028341262335,0.01655330207015958,0.19602277194031506,0.0
4717,1.8760935539019673e+33,27636824345.678905,7.704870757378552e+33,4173545754751186.5,5947704.425029431,5.192231804312223,0.01650244523311692,0.1960049955144693,0.0
4718,1.8764913684808268e+33,27644812424.261284,7.704877336779494e+33,4166768363649880.0,5945822.540177616,5.185439466367524,0.016451713293861324,0.1959871801528363,0.0
4719,1.8768891830596864e+33,27652806357.649624,7.704883896363044e+33,4159997621857668.0,5943940.4024678925,5.178651327473312,0.016401105948852076,0.19596932665387679,0.0
4720,1.877286997638546e+33,27660806153.496433,7.704890436169793e+33,4153233523378633.0,5942058.006883803,5.1718673876615355,0.01635062289579965,0.1959514358129028,0.0
4721,1.8776848122174055e+33,27668811819.500595,7.704896956240301e+33,4146476062234539.0,5940175.34842407,5.165087646951112,0.016300263833660223,0.19593350842207344,0.0
4722,1.8780826267962654e+33,27676823363.407352,7.70490345661509e+33,4139725232464828.0,5938292.422102587,5.158312105348025,0.016250028462628366,0.19591554527038907,0.0
4723,1.878480441375125e+33,27684840793.008297,7.70490993733465e+33,4132981028126635.5,5936409.222948429,5.151540762845441,0.016199916484131164,0.1958975471436853,0.0
4724,1.8788782559539845e+33,27692864116.141407,7.704916398439429e+33,4126243443294765.5,5934525.746005841,5.1447736194237885,0.01614992760082177,0.19587951482463048,0.0
4725,1.879276070532844e+33,27700893340.691006,7.704922839969847e+33,4119512472061706.5,5932641.98633424,5.138010675050876,0.016100061516572912,0.19586144909271952,0.0
4726,1.8796738851117036e+33,27708928474.58779,7.704929261966285e+33,4112788108537629.0,5930757.939008225,5.131251929681987,0.016050317936470736,0.1958433507242675,0.0
4727,1.8800716996905634e+33,27716969525.808823,7.704935664469087e+33,4106070346850379.0,5928873.599117564,5.124497383259979,0.016000696566808494,0.19582522049240816,0.0
4728,1.880469514269423e+33,27725016502.377506,7.704942047518564e+33,4099359181145499.5,5926988.961767204,5.11774703571541,0.015951197115080088,0.19580705916708607,0.0
4729,1.8808673288482825e+33,27733069412.363632,7.704948411154993e+33,4092654605586199.5,5925104.022077265,5.111000886966598,0.015901819289974244,0.1957888675150545,0.0
4730,1.8812651434271424e+33,27741128263.883347,7.704954755418611e+33,4085956614353368.0,5923218.775183041,5.1042589369197495,0.015852562801367678,0.19577064629986812,0.0
4731,1.8816629580060017e+33,27749193065.099144,7.704961080349624e+33,4079265201645597.0,5921333.216235004,5.097521185469077,0.01580342736031973,0.19575239628188085,0.0
4732,1.8820607725848615e+33,27757263824.219917,7.704967385988199e+33,4072580361679123.0,5919447.340398797,5.090787632496843,0.0157544126790653,0.19573411821823902,0.0
4733,1.882458587163721e+33,27765340549.500877,7.70497367237447e+33,4065902088687899.0,5917561.14285524,5.084058277873537,0.015705518471009417,0.1957158128628791,0.0
4734,1.8828564017425806e+33,27773423249.243633,7.704979939548538e+33,4059230376923541.0,5915674.618800329,5.077333121457924,0.01565674445072092,0.1956974809665217,0.0
4735,1.8832542163214405e+33,27781511931.796146,7.704986187550461e+33,4052565220655343.0,5913787.763445232,5.070612163097154,0.01560809033392614,0.19567912327666778,0.0
4736,1.8836520309003e+33,27789606605.55273,7.704992416420268e+33,4045906614170297.5,5911900.572016295,5.063895402626895,0.015559555837503168,0.1956607405375944,0.0
4737,1.8840498454791596e+33,27797707278.95407,7.704998626197952e+33,4039254551773062.0,5910013.039755036,5.057182839871395,0.015511140679475626,0.19564233349034912,0.0
4738,1.884447660058019e+33,27805813960.48722,7.705004816923467e+33,4032609027785981.0,5908125.16191815,5.050474474643605,0.015462844579006698,0.19562390287274842,0.0
4739,1.8848454746368787e+33,27813926658.68559,7.705010988636735e+33,4025970036549080.5,5906236.933777506,5.043770306745282,0.015414667256393295,0.19560544941936997,0.0
4740,1.8852432892157385e+33,27822045382.128956,7.705017141377642e+33,4019337572420060.0,5904348.350620148,5.037070335967075,0.01536660843305974,0.19558697386155094,0.0
4741,1.885641103794598e+33,27830170139.44345,7.705023275186035e+33,4012711629774319.0,5902459.407748296,5.030374562088663,0.015318667831552201,0.19556847692738275,0.0
4742,1.8860389183734577e+33,27838300939.30157,7.705029390101733e+33,4006092203004919.5,5900570.100479343,5.023682984878808,0.01527084517553261,0.19554995934170794,0.0
4743,1.8864367329523172e+33,27846437790.422184,7.705035486164513e+33,3999479286522612.0,5898680.424145858,5.0169956040954915,0.015223140189772779,0.19553142182611502,0.0
4744,1.8868345475311768e+33,27854580701.57052,7.705041563414119e+33,3992872874755828.0,5896790.374095584,5.01031241948601,0.015175552600148618,0.1955128650989349,0.0
4745,1.8872323621100366e+33,27862729681.558163,7.705047621890259e+33,3986272962150674.5,5894899.945691439,5.003633430787065,0.0151280821336341,0.19549428987523795,0.0
4746,1.8876301766888962e+33,27870884739.24306,7.705053661632606e+33,3979679543170954.0,5893009.13431152,4.996958637724891,0.015080728518295741,0.19547569686682656,0.0
4747,1.8880279912677557e+33,27879045883.529537,7.705059682680798e+33,3973092612298137.0,5891117.935349092,4.990288040015323,0.015033491483286521,0.19545708678223636,0.0
4748,1.8884258058466153e+33,27887213123.368263,7.705065685074437e+33,3966512164031379.0,5889226.344212599,4.983621637363929,0.014986370758840318,0.19543846032672735,0.0
4749,1.8888236204254748e+33,27895386467.756275,7.705071668853089e+33,3959938192887515.5,5887334.356325661,4.97695942946609,0.01493936607626615,0.19541981820228455,0.0
4750,1.8892214350043347e+33,27903565925.736996,7.705077634056286e+33,3953370693401060.5,5885441.967127067,4.970301416007117,0.014892477167942219,0.19540116110760952,0.0
4751,1.8896192495831942e+33,27911751506.40017,7.705083580723525e+33,3946809660124223.0,5883549.172070789,4.963647596662358,0.014845703767310677,0.1953824897381223,0.0
4752,1.8900170641620538e+33,27919943218.88193,7.705089508894263e+33,3940255087626878.0,5881655.966625968,4.956997971097274,0.014799045608871469,0.19536380478595097,0.0
4753,1.8904148787409136e+33,27928141072.364788,7.705095418607929e+33,3933706970496582.0,5879762.346276922,4.950352538967563,0.014752502428176802,0.19534510693993454,0.0
4754,1.8908126933197732e+33,27936345076.077576,7.70510130990391e+33,3927165303338587.0,5877868.306523144,4.94371129991927,0.014706073961826025,0.19532639688561462,0.0
4755,1.8912105078986328e+33,27944555239.29552,7.70510718282156e+33,3920630080775812.5,5875973.842879303,4.937074253588861,0.014659759947459137,0.1953076753052347,0.0
4756,1.8916083224774923e+33,27952771571.340202,7.705113037400201e+33,3914101297448863.0,5874078.950875239,4.93044139960335,0.01461356012375194,0.1952889428777341,0.0
4757,1.892006137056352e+33,27960994081.579567,7.705118873679112e+33,3907578948016024.0,5872183.626055971,4.923812737580386,0.014567474230410304,0.19527020027874706,0.0
4758,1.8924039516352117e+33,27969222779.42793,7.705124691697544e+33,3901063027153258.0,5870287.863981688,4.9171882671283615,0.014521502008164303,0.19525144818059623,0.0
4759,1.8928017662140713e+33,27977457674.345943,7.705130491494709e+33,3894553529554224.0,5868391.660227763,4.9105679878465285,0.014475643198763205,0.195232687252294,0.0
4760,1.8931995807929308e+33,27985698775.84065,7.705136273109783e+33,3888050449930245.0,5866495.010384734,4.903951899325073,0.014429897544969678,0.1952139181595327,0.0
4761,1.8935973953717904e+33,27993946093.465443,7.705142036581909e+33,3881553783010332.0,5864597.910058319,4.897340001145238,0.01438426479055421,0.195195141564687,0.0
4762,1.89399520995065e+33,28002199636.820087,7.705147781950193e+33,3875063523541177.5,5862700.3548694085,4.89073229287942,0.014338744680290056,0.1951763581268072,0.0
4763,1.8943930245295098e+33,28010459415.550705,7.705153509253705e+33,3868579666287149.0,5860802.340454071,4.884128774091265,0.014293336959947616,0.19515756850161636,0.0
4764,1.8947908391083693e+33,28018725439.34977,7.70515921853148e+33,3862102206030310.0,5858903.862463548,4.877529444335795,0.014248041376288972,0.19513877334150906,0.0
4765,1.895188653687229e+33,28026997717.956135,7.70516490982252e+33,3855631137570392.0,5857004.916564256,4.870934303159475,0.01420285767706253,0.19511997329554517,0.0
4766,1.8955864682660885e+33,28035276261.155014,7.705170583165789e+33,3849166455724809.0,5855105.4984377865,4.86434335010034,0.014157785610997701,0.19510116900944824,0.0
4767,1.895984282844948e+33,28043561078.77798,7.705176238600217e+33,3842708155328661.0,5853205.603780906,4.857756584688094,0.014112824927799847,0.19508236112560337,0.0
4768,1.896382097423808e+33,28051852180.702972,7.705181876164695e+33,3836256231234721.0,5851305.228305553,4.851174006444202,0.014067975378144327,0.19506355028305214,0.0
4769,1.8967799120026674e+33,28060149576.854282,7.705187495898084e+33,3829810678313457.5,5849404.367738849,4.844595614882015,0.014023236713671818,0.1950447371174905,0.0
4770,1.897177726581527e+33,28068453277.202576,7.705193097839205e+33,3823371491453007.5,5847503.0178230805,4.838021409506845,0.013978608686982853,0.19502592226126558,0.0
4771,1.8975755411603868e+33,28076763291.76488,7.705198682026847e+33,3816938665559188.0,5845601.174315714,4.831451389816081,0.0139340910516324,0.1950071063433727,0.0
4772,1.897973355739246e+33,28085079630.604576,7.705204248499762e+33,3810512195555517.0,5843698.832989395,4.824885555299308,0.013889683562125067,0.19498828998945142,0.0
4773,1.898371170318106e+33,28093402303.831432,7.705209797296665e+33,3804092076383159.0,5841795.989631932,4.818323905438363,0.01384538597390923,0.19496947382178448,0.0
4774,1.8987689848969655e+33,28101731321.601547,7.70521532845624e+33,3797678303000995.5,5839892.640046322,4.811766439707498,0.01380119804337261,0.19495065845929285,0.0
4775,1.899166799475825e+33,28110066694.1174,7.705220842017131e+33,3791270870385566.0,5837988.780050728,4.805213157573436,0.013757119527836597,0.19493184451753437,0.0
4776,1.899564614054685e+33,28118408431.627842,7.705226338017949e+33,3784869773531096.0,5836084.405478489,4.798664058495492,0.013713150185551342,0.19491303260869947,0.0
4777,1.8999624286335444e+33,28126756544.42806,7.705231816497269e+33,3778475007449502.0,5834179.512178122,4.79211914192568,0.013669289775690534,0.19489422334161055,0.0
4778,1.900360243212404e+33,28135111042.859627,7.70523727749363e+33,3772086567170371.0,5832274.096013318,4.7855784073088055,0.013625538058346483,0.1948754173217163,0.0
4779,1.9007580577912636e+33,28143471937.31047,7.705242721045537e+33,3765704447740973.0,5830368.152862942,4.779041854082571,0.013581894794524773,0.19485661515109065,0.0
4780,1.901155872370123e+33,28151839238.21489,7.705248147191459e+33,3759328644226262.0,5828461.678621032,4.772509481677685,0.013538359746139431,0.19483781742842932,0.0
4781,1.901553686948983e+33,28160212956.05354,7.70525355596983e+33,3752959151708865.5,5826554.669196804,4.76598128951795,0.01349493267600785,0.19481902474904922,0.0
4782,1.9019515015278425e+33,28168593101.353424,7.705258947419045e+33,3746595965289108.0,5824647.120514649,4.759457277020396,0.013451613347845774,0.19480023770488156,0.0
4783,1.902349316106702e+33,28176979684.687935,7.705264321577469e+33,3740239080084981.0,5822739.028514131,4.7529374435953455,0.013408401526262218,0.19478145688447254,0.0
4784,1.9027471306855616e+33,28185372716.67681,7.70526967848343e+33,3733888491232162.0,5820830.38914999,4.746421788646538,0.013365296976754794,0.1947626828729799,0.0
4785,1.9031449452644212e+33,28193772207.98616,7.705275018175216e+33,3727544193884008.5,5818921.19839214,4.739910311571231,0.013322299465704297,0.19474391625217094,0.0
4786,1.903542759843281e+33,28202178169.328465,7.705280340691087e+33,3721206183211555.0,5817011.452225669,4.733403011760296,0.013279408760370185,0.19472515760041598,0.0
4787,1.9039405744221406e+33,28210590611.462536,7.705285646069262e+33,3714874454403532.0,5815101.146650844,4.726899888598339,0.013236624628885524,0.19470640749269313,0.0
4788,1.9043383890010001e+33,28219009545.19358,7.705290934347927e+33,3708549002666336.5,5813190.277683104,4.720400941463778,0.013193946840252156,0.1946876665005778,0.0
4789,1.9047362035798597e+33,28227434981.373154,7.705296205565232e+33,3702229823224052.0,5811278.841353063,4.713906169728963,0.013151375164335686,0.19466893519224715,0.0
4790,1.9051340181587193e+33,28235866930.899178,7.705301459759292e+33,3695916911318440.0,5809366.833706508,4.707415572760276,0.013108909371860754,0.19465021413247144,0.0
4791,1.905531832737579e+33,28244305404.715946,7.705306696968185e+33,3689610262208943.5,5807454.250804404,4.700929149918225,0.013066549234406316,0.19463150388261635,0.0
4792,1.9059296473164387e+33,28252750413.81409,7.705311917229955e+33,3683309871172697.0,5805541.088722892,4.6944469005575735,0.013024294524400615,0.1946128050006386,0.0
4793,1.9063274618952982e+33,28261201969.23063,7.705317120582612e+33,3677015733504503.0,5803627.343553283,4.687968824027409,0.01298214501511663,0.1945941180410824,0.0
4794,1.906725276474158e+33,28269660082.048935,7.705322307064128e+33,3670727844516846.5,5801713.011402067,4.681494919671262,0.012940100480667014,0.1945754435550793,0.0
4795,1.9071230910530173e+33,28278124763.39874,7.70532747671244e+33,3664446199539910.5,5799798.088390908,4.67502518682723,0.01289816069599978,0.19455678209034585,0.0
4796,1.9075209056318772e+33,28286596024.456154,7.705332629565451e+33,3658170793921527.0,5797882.570656642,4.668559624828023,0.012856325436893043,0.1945381341911775,0.0
4797,1.9079187202107367e+33,28295073876.443626,7.705337765661026e+33,3651901623027243.0,5795966.454351286,4.662098233001143,0.012814594479950925,0.19451950039845026,0.0
4798,1.9083165347895963e+33,28303558330.629986,7.705342885036999e+33,3645638682240266.0,5794049.735642026,4.655641010668924,0.012772967602598223,0.19450088124961923,0.0
4799,1.908714349368456e+33,28312049398.33043,7.705347987731164e+33,3639381966961486.0,5792132.410711224,4.649187957148662,0.012731444583076368,0.19448227727871154,0.0
4800,1.9091121639473157e+33,28320547090.90649,7.705353073781281e+33,3633131472609488.0,5790214.475756421,4.642739071752729,0.012690025200438274,0.19446368901632838,0.0
4801,1.9095099785261752e+33,28329051419.766098,7.705358143225076e+33,3626887194620524.0,5788295.926990328,4.636294353788648,0.012648709234544067,0.1944451169896392,0.0
4802,1.9099077931050348e+33,28337562396.36352,7.70536319610024e+33,3620649128448532.0,5786376.760640834,4.629853802559218,0.012607496466056297,0.19442656172238526,0.0
4803,1.9103056076838944e+33,28346080032.1994,7.705368232444424e+33,3614417269565130.5,5784456.9729510015,4.6234174173626075,0.012566386676435358,0.1944080237348698,0.0
4804,1.9107034222627542e+33,28354604338.820747,7.705373252295249e+33,3608191613459616.0,5782536.560179066,4.61698519749246,0.012525379647934957,0.19438950354396314,0.0
4805,1.9111012368416138e+33,28363135327.820915,7.705378255690299e+33,3601972155638977.0,5780615.518598443,4.610557142238006,0.012484475163597634,0.1943710016630947,0.0
4806,1.9114990514204733e+33,28371673010.839634,7.70538324266712e+33,3595758891627873.0,5778693.844497719,4.604133250884155,0.012443673007250152,0.1943525186022552,0.0
4807,1.911896865999333e+33,28380217399.563,7.705388213263226e+33,3589551816968647.0,5776771.534180656,4.597713522711597,0.012402972963498954,0.19433405486799205,0.0
4808,1.9122946805781924e+33,28388768505.723465,7.705393167516093e+33,3583350927221323.0,5774848.583966192,4.5912979569969155,0.012362374817725804,0.19431561096340758,0.0
4809,1.9126924951570523e+33,28397326341.099854,7.705398105463163e+33,3577156217963605.0,5772924.990188437,4.584886553012688,0.012321878356083176,0.19429718738816013,0.0
4810,1.9130903097359118e+33,28405890917.517334,7.705403027141843e+33,3570967684790885.0,5771000.749196679,4.57847931002759,0.012281483365489903,0.19427878463845694,0.0
4811,1.9134881243147714e+33,28414462246.847454,7.705407932589503e+33,3564785323316230.0,5769075.857355383,4.572076227306496,0.01224118963362666,0.19426040320705407,0.0
4812,1.913885938893631e+33,28423040341.00812,7.70541282184348e+33,3558609129170388.0,5767150.311044183,4.565677304110582,0.012200996948931562,0.19424204358325678,0.0
4813,1.9142837534724905e+33,28431625211.963608,7.705417694941073e+33,3552439098001790.0,5765224.106657891,4.559282539697435,0.012160905100595944,0.1942237062529152,0.0
4814,1.9146815680513504e+33,28440216871.724545,7.705422551919545e+33,3546275225476542.0,5763297.240606491,4.552891933321144,0.01212091387855968,0.1942053916984233,0.0
4815,1.91507938263021e+33,28448815332.34792,7.705427392816128e+33,3540117507278447.0,5761369.70931515,4.546505484232429,0.012081023073507106,0.19418710039871628,0.0
4816,1.9154771972090695e+33,28457420605.937096,7.705432217668014e+33,3533965939108974.0,5759441.509224202,4.540123191678718,0.012041232476862463,0.19416883282926917,0.0
4817,1.9158750117879293e+33,28466032704.6418,7.705437026512361e+33,3527820516687273.0,5757512.636789156,4.533745054904252,0.01200154188078574,0.19415058946209438,0.0
4818,1.916272826366789e+33,28474651640.658108,7.705441819386295e+33,3521681235750190.0,5755583.088480702,4.527371073150222,0.011961951078168255,0.1941323707657406,0.0
4819,1.9166706409456484e+33,28483277426.228462,7.7054465963269e+33,3515548092052238.0,5753652.860784699,4.521001245654829,0.011922459862628455,0.19411417720529098,0.0
4820,1.917068455524508e+33,28491910073.64168,7.70545135737123e+33,3509421081365615.0,5751721.950202185,4.514635571653412,0.01188306802850758,0.19409600924236073,0.0
4821,1.9174662701033675e+33,28500549595.232937,7.705456102556302e+33,3503300199480201.0,5749790.353249368,4.508274050378551,0.011843775370865464,0.1940778673350961,0.0
4822,1.9178640846822274e+33,28509196003.38377,7.705460831919095e+33,3497185442203552.0,5747858.066457635,4.501916681060157,0.011804581685476215,0.19405975193817113,0.0
4823,1.918261899261087e+33,28517849310.522064,7.705465545496557e+33,3491076805360920.0,5745925.086373547,4.495563462925605,0.011765486768824196,0.194041663502788,0.0
4824,1.9186597138399465e+33,28526509529.122093,7.705470243325599e+33,3484974284795222.0,5743991.409558841,4.489214395199802,0.011726490418099715,0.19402360247667305,0.0
4825,1.919057528418806e+33,28535176671.70447,7.705474925443095e+33,3478877876367063.5,5742057.0325904265,4.4828694771053135,0.011687592431194627,0.19400556930407648,0.0
4826,1.9194553429976656e+33,28543850750.836197,7.705479591885883e+33,3472787575954729.5,5740121.9520603875,4.476528707862463,0.011648792606698632,0.19398756442577084,0.0
4827,1.9198531575765255e+33,28552531779.130623,7.70548424269077e+33,3466703379454182.5,5738186.164575985,4.470192086689427,0.011610090743894772,0.19396958827904862,0.0
4828,1.920250972155385e+33,28561219769.247444,7.705488877894523e+33,3460625282779078.5,5736249.666759656,4.463859612802364,0.01157148664275544,0.19395164129772133,0.0
4829,1.9206487867342446e+33,28569914733.892754,7.705493497533877e+33,3454553281860743.0,5734312.45524901,4.457531285415487,0.011532980103938339,0.19393372391211525,0.0
4830,1.921046601313104e+33,28578616685.818985,7.705498101645529e+33,3448487372648185.0,5732374.52669683,4.451207103741187,0.011494570928782253,0.193915836549074,0.0
4831,1.9214444158919637e+33,28587325637.824936,7.70550269026614e+33,3442427551108096.5,5730435.877771079,4.444887066990131,0.01145625891930296,0.19389797963195468,0.0
4832,1.9218422304708235e+33,28596041602.755787,7.705507263432339e+33,3436373813224844.5,5728496.505154887,4.438571174371365,0.01141804387818941,0.19388015358062485,0.0
4833,1.922240045049683e+33,28604764593.503044,7.705511821180719e+33,3430326155000492.5,5726556.40554657,4.4322594250924325,0.011379925608799567,0.19386235881146438,0.0
4834,1.9226378596285426e+33,28613494623.004616,7.705516363547833e+33,3424284572454770.0,5724615.5756596085,4.425951818359454,0.011341903915156144,0.19384459573736038,0.0
4835,1.9230356742074025e+33,28622231704.24475,7.705520890570204e+33,3418249061625089.0,5722674.012222663,4.419648353377246,0.011303978601943081,0.19382686476770847,0.0
4836,1.9234334887862618e+33,28630975850.254055,7.705525402284317e+33,3412219618566558.5,5720731.71197957,4.413349029349437,0.0112661494745012,0.19380916630840977,0.0
4837,1.9238313033651216e+33,28639727074.10953,7.705529898726623e+33,3406196239351940.0,5718788.671689333,4.407053845478533,0.011228416338824222,0.19379150076186882,0.0
4838,1.9242291179439812e+33,28648485388.9345,7.705534379933535e+33,3400178920071706.0,5716844.888126143,4.400762800966076,0.011190779001555202,0.19377386852699363,0.0
4839,1.9246269325228407e+33,28657250807.89868,7.705538845941432e+33,3394167656833993.0,5714900.358079356,4.394475895012701,0.011153237269982163,0.1937562699991941,0.0
4840,1.9250247471017006e+33,28666023344.218143,7.70554329678666e+33,3388162445764616.5,5712955.078353505,4.38819312681826,0.011115790952034351,0.19373870557037962,0.0
4841,1.92542256168056e+33,28674803011.155308,7.705547732505526e+33,3382163283007089.0,5711009.045768301,4.38191449558194,0.011078439856278493,0.19372117562895658,0.0
4842,1.9258203762594197e+33,28683589822.018974,7.705552153134303e+33,3376170164722591.0,5709062.257158628,4.375640000502342,0.011041183791914587,0.19370368055983053,0.0
4843,1.9262181908382792e+33,28692383790.1643,7.705556558709228e+33,3370183087089985.0,5707114.709374543,4.369369640777592,0.011004022568772354,0.19368622074440067,0.0
4844,1.9266160054171388e+33,28701184928.992805,7.705560949266505e+33,3364202046305820.0,5705166.39928128,4.363103415605466,0.010966955997307173,0.19366879656056246,0.0
4845,1.9270138199959986e+33,28709993251.95238,7.705565324842298e+33,3358227038584317.0,5703217.323759248,4.356841324183461,0.010929983888596341,0.19365140838270192,0.0
4846,1.9274116345748582e+33,28718808772.537262,7.70556968547274e+33,3352258060157394.0,5701267.479704031,4.350583365708936,0.010893106054335397,0.19363405658169788,0.0
4847,1.9278094491537177e+33,28727631504.288063,7.705574031193928e+33,3346295107274636.0,5699316.864026386,4.344329539379191,0.010856322306833985,0.19361674152491917,0.0
4848,1.9282072637325773e+33,28736461460.791756,7.705578362041919e+33,3340338176203314.5,5697365.473652247,4.338079844391576,0.010819632459012416,0.19359946357622296,0.0
4849,1.928605078311437e+33,28745298655.68167,7.705582678052742e+33,3334387263228381.0,5695413.305522723,4.331834279943603,0.010783036324397664,0.19358222309595344,0.0
4850,1.9290028928902967e+33,28754143102.637524,7.705586979262384e+33,3328442364652463.0,5693460.356594094,4.32559284523304,0.010746533717119769,0.19356502044094318,0.0
4851,1.9294007074691563e+33,28762994815.385353,7.705591265706801e+33,3322503476795885.5,5691506.623837822,4.319355539458042,0.010710124451908111,0.19354785596450624,0.0
4852,1.9297985220480158e+33,28771853807.697594,7.70559553742191e+33,3316570595996638.0,5689552.104240538,4.313122361817217,0.010673808344087553,0.19353073001644258,0.0
4853,1.9301963366268754e+33,28780720093.393032,7.705599794443595e+33,3310643718610398.5,5687596.794804048,4.306893311509764,0.010637585209574852,0.19351364294303408,0.0
4854,1.930594151205735e+33,28789593686.336815,7.705604036807705e+33,3304722841010524.0,5685640.692545338,4.300668387735556,0.010601454864875052,0.1934965950870426,0.0
4855,1.9309919657845948e+33,28798474600.440468,7.705608264550052e+33,3298807959588048.0,5683683.7944965605,4.294447589695254,0.010565417127077545,0.19347958678771257,0.0
4856,1.9313897803634543e+33,28807362849.66185,7.705612477706412e+33,3292899070751700.0,5681726.097705053,4.288230916590428,0.010529471813852742,0.19346261838076428,0.0
4857,1.931787594942314e+33,28816258448.005207,7.705616676312527e+33,3286996170927878.0,5679767.599233322,4.282018367623628,0.010493618743448332,0.19344569019839725,0.0
4858,1.9321854095211737e+33,28825161409.521145,7.705620860404105e+33,3281099256560658.0,5677808.296159046,4.275809941998514,0.010457857734685489,0.19342880256928527,0.0
4859,1.932583224100033e+33,28834071748.306614,7.705625030016816e+33,3275208324111818.0,5675848.1855750885,4.269605638919965,0.01042218860695562,0.19341195581858034,0.0
4860,1.9329810386788928e+33,28842989478.504963,7.705629185186295e+33,3269323370060784.5,5673887.264589474,4.2634054575941525,0.010386611180216403,0.19339515026790596,0.0
4861,1.9333788532577524e+33,28851914614.305862,7.705633325948142e+33,3263444390904696.0,5671925.530325416,4.2572093972286895,0.01035112527498851,0.19337838623535983,0.0
